budget,revenue,vote_average,vote_count,imdbID,Title,Year,Genre,Metascore,imdbRating,studio_type,audience_score,metascore_10,gap
35000000,28000000,5.952,2541,tt3381008,The Brothers Grimsby,2016,"Action, Adventure, Comedy",44.0,6.2,indie,6.0760000000000005,4.4,1.6760000000000002
0,0,6.51,2538,tt8629748,Spenser Confidential,2020,"Action, Comedy, Crime",49.0,6.2,indie,6.355,4.9,1.455
30000000,29116320,6.778,2535,tt11291274,The Unbearable Weight of Massive Talent,2022,"Action, Comedy, Crime",68.0,7.0,indie,6.888999999999999,6.8,0.08899999999999952
250000,15815602,6.672,2533,tt10403420,Terrifier 2,2022,Horror,59.0,6.0,indie,6.336,5.9,0.43599999999999994
55000000,36976336,6.944,2533,tt5478478,Hostiles,2017,"Drama, Western",65.0,7.2,indie,7.072,6.5,0.5720000000000001
100000,1929659,7.064,2526,tt6265828,A Ghost Story,2017,"Drama, Fantasy, Mystery",84.0,6.8,indie,6.932,8.4,-1.468
0,0,6.39,2525,tt4139588,Polar,2019,"Action, Crime, Thriller",19.0,6.3,indie,6.345,1.9,4.445
38500000,269670590,6.634,2526,tt10160976,The Nun II,2023,"Horror, Mystery, Thriller",47.0,5.6,indie,6.117,4.7,1.4169999999999998
40000000,204394183,6.599,2512,tt1620981,The Addams Family,2019,"Animation, Comedy, Family",46.0,5.8,indie,6.1995000000000005,4.6,1.5995000000000008
42000000,75984700,6.478,2502,tt4218572,Widows,2018,"Crime, Drama, Thriller",84.0,6.8,indie,6.638999999999999,8.4,-1.761000000000001
11000000,27391084,6.522,2491,tt3715320,Irrational Man,2015,"Comedy, Crime, Drama",53.0,6.6,indie,6.561,5.3,1.2610000000000001
0,0,8.383,2475,tt11316854,Gabriel's Inferno: Part One,2020,Romance,,5.9,indie,7.1415,,
4000000,13624522,7.859,2474,tt3544112,Sing Street,2016,"Comedy, Drama, Music",79.0,7.9,indie,7.8795,7.9,-0.020500000000000185
35000000,66308758,6.27,2474,tt4560436,Mile 22,2018,"Action, Crime, Thriller",38.0,6.1,indie,6.185,3.8,2.385
6000000,11100000,6.801,2474,tt3787590,We Are Your Friends,2015,"Drama, Music, Romance",46.0,6.2,indie,6.500500000000001,4.6,1.900500000000001
105000000,133782481,5.955,2467,tt2058673,Point Break,2015,"Action, Adventure, Crime",34.0,5.3,indie,5.6274999999999995,3.4,2.2274999999999996
5000000,61220856,5.817,2463,tt7958736,Ma,2019,"Horror, Mystery, Thriller",53.0,5.6,indie,5.7085,5.3,0.4085000000000001
99000000,199603202,6.657,2458,tt3513498,The Lego Movie 2: The Second Part,2019,"Animation, Adventure, Comedy",65.0,6.5,indie,6.5785,6.5,0.07850000000000001
9000000,13960394,6.457,2448,tt1619029,Jackie,2016,"Biography, Drama",81.0,6.6,indie,6.528499999999999,8.1,-1.5715000000000003
40000000,31672678,6.91,2439,tt1846589,Hunter Killer,2018,"Action, Thriller",43.0,6.6,indie,6.755,4.3,2.455
50000000,56996304,6.491,2435,tt5294550,All the Money in the World,2017,"Biography, Crime, Drama",72.0,6.8,indie,6.6455,7.2,-0.5545
0,0,5.55,2426,tt4687108,In the Tall Grass,2019,"Horror, Mystery, Sci-Fi",46.0,5.5,indie,5.525,4.6,0.9250000000000007
13000000,125319714,7.158,2419,tt21807222,Saw X,2023,"Horror, Mystery, Thriller",60.0,6.6,indie,6.879,6.0,0.8789999999999996
35000000,95682614,5.224,2414,tt1029360,Poltergeist,2015,"Fantasy, Horror, Thriller",47.0,4.9,indie,5.062,4.7,0.3620000000000001
0,0,7.156,2410,tt2990140,The Christmas Chronicles,2018,"Adventure, Comedy, Family",52.0,7.0,indie,7.077999999999999,5.2,1.8779999999999992
130000000,62076533,6.434,2408,tt8790086,Kraven the Hunter,2024,"Action, Adventure, Thriller",35.0,5.5,indie,5.9670000000000005,3.5,2.4670000000000005
0,0,7.091,2407,tt13623136,The Guardians of the Galaxy Holiday Special,2022,"Action, Adventure, Comedy",,6.9,indie,6.9955,,
0,22586863,6.437,2406,tt1291570,Solace,2015,"Crime, Drama, Mystery",36.0,6.4,indie,6.4185,3.6,2.8185
19000000,45158254,5.645,2405,tt2039338,Flatliners,2017,"Drama, Horror, Mystery",27.0,5.2,indie,5.422499999999999,2.7,2.7224999999999993
50000000,97562514,7.6,2394,tt8093700,The Woman King,2022,"Action, Drama, History",76.0,6.9,indie,7.25,7.6,-0.34999999999999964
25000000,23805899,6.484,2387,tt7139936,A Rainy Day in New York,2019,"Comedy, Romance",38.0,6.4,indie,6.442,3.8,2.6420000000000003
40000000,33562069,6.372,2384,tt6663582,The Spy Who Dumped Me,2018,"Action, Adventure, Comedy",52.0,6.1,indie,6.236,5.2,1.0359999999999996
0,0,6.97,2382,tt9866072,Holidate,2020,"Comedy, Romance",44.0,6.2,indie,6.585,4.4,2.1849999999999996
12000000,28126646,7.696,2378,tt13238346,Past Lives,2023,"Drama, Romance",94.0,7.8,indie,7.747999999999999,9.4,-1.652000000000001
10000000,0,6.561,2370,tt5783956,When We First Met,2018,"Comedy, Fantasy, Romance",36.0,6.4,indie,6.4805,3.6,2.8805
80000000,90100000,7.281,2369,tt16419074,Air,2023,"Drama, Sport",73.0,7.4,indie,7.3405000000000005,7.3,0.04050000000000065
0,0,7.833,2361,tt3845232,The Abominable Bride,2016,"Crime, Drama, Mystery",,8.0,indie,7.9165,,
24000000,144353965,7.523,2351,tt9411972,Where the Crawdads Sing,2022,"Drama, Mystery, Romance",43.0,7.2,indie,7.3614999999999995,4.3,3.0614999999999997
2900000,1696075,7.04,2352,tt8359848,Climax,2018,"Drama, Horror, Music",69.0,6.9,indie,6.970000000000001,6.9,0.07000000000000028
65000000,143695338,6.388,2346,tt2788732,Pete's Dragon,2016,"Action, Adventure, Comedy",71.0,6.7,indie,6.5440000000000005,7.1,-0.5559999999999992
0,0,7.283,2338,tt2452386,The Fundamentals of Caring,2016,"Comedy, Drama",55.0,7.3,indie,7.2915,5.5,1.7915
2500000,23900000,7.646,2336,tt4698684,Hunt for the Wilderpeople,2016,"Adventure, Comedy, Drama",81.0,7.8,indie,7.723,8.1,-0.3769999999999998
28000000,16457494,6.163,2333,tt1374989,Pride and Prejudice and Zombies,2016,"Action, Comedy, Fantasy",45.0,5.8,indie,5.9815000000000005,4.5,1.4815000000000005
0,0,7.592,2327,tt8721424,"tick, tick... BOOM!",2021,"Biography, Comedy, Drama",74.0,7.5,indie,7.545999999999999,7.4,0.14599999999999902
0,0,7.8,2326,tt8075192,Shoplifters,2018,"Crime, Drama, Thriller",93.0,7.9,indie,7.85,9.3,-1.450000000000001
42000000,131523093,6.3,2326,tt2119543,The House with a Clock in Its Walls,2018,"Comedy, Family, Fantasy",57.0,6.1,indie,6.199999999999999,5.7,0.4999999999999991
10000000,53329150,5.898,2328,tt2752772,Sinister 2,2015,"Horror, Mystery, Thriller",32.0,5.3,indie,5.599,3.2,2.399
10000000,9572765,6.593,2325,tt11851548,Orphan: First Kill,2022,"Crime, Drama, Horror",54.0,5.9,indie,6.2465,5.4,0.8464999999999998
20000000,40618920,5.893,2316,tt10342730,Spiral,2021,"Horror, Mystery, Thriller",40.0,5.2,indie,5.5465,4.0,1.5465
23000000,46152411,7.163,2315,tt1083452,Eddie the Eagle,2015,"Adventure, Biography, Comedy",54.0,7.3,indie,7.2315000000000005,5.4,1.8315000000000001
30000000,46900000,6.8,2310,tt13024674,Army of Thieves,2021,"Action, Comedy, Crime",49.0,6.4,indie,6.6,4.9,1.6999999999999993
15000000,65774490,6.509,2311,tt9844522,Escape Room: Tournament of Champions,2021,"Action, Adventure, Horror",48.0,5.8,indie,6.1545000000000005,4.8,1.3545000000000007
4900000,10400000,7.242,2306,tt7026672,Every Day,2018,"Drama, Fantasy, Romance",52.0,6.4,indie,6.821,5.2,1.6209999999999996
20000000,12600000,5.981,2306,tt1712261,Triple 9,2016,"Action, Crime, Drama",52.0,6.3,indie,6.140499999999999,5.2,0.9404999999999992
0,5080147,7.512,2305,tt6768578,Dogman,2018,"Crime, Drama, Thriller",71.0,7.2,indie,7.356,7.1,0.2560000000000002
15000000,3029287,6.3,2299,tt4680182,Colossal,2016,"Comedy, Drama, Fantasy",70.0,6.2,indie,6.25,7.0,-0.75
40000000,34200000,5.956,2297,tt1976009,Victor Frankenstein,2015,"Drama, Horror, Sci-Fi",36.0,6.0,indie,5.978,3.6,2.3779999999999997
90000000,49276818,7.234,2291,tt6587640,Trolls World Tour,2020,"Animation, Adventure, Comedy",51.0,6.1,indie,6.667,5.1,1.5670000000000002
0,0,6.982,2288,tt8954732,The Princess Switch,2018,"Comedy, Drama, Family",,6.1,indie,6.541,,
10000000,30832137,6.5,2269,tt9419056,The Unholy,2021,"Drama, Horror, Mystery",36.0,5.1,indie,5.8,3.6,2.1999999999999997
10000000,0,7.182,2269,tt9701940,Fear Street: Part Two - 1978,2021,"Drama, Horror, Mystery",61.0,6.7,indie,6.941000000000001,6.1,0.8410000000000011
20000000,96942115,7.512,2268,tt2872518,The Shack,2017,"Drama, Fantasy",32.0,6.3,indie,6.906,3.2,3.7059999999999995
0,0,6.964,2257,tt4633690,Shot Caller,2017,"Crime, Drama, Thriller",59.0,7.3,indie,7.132,5.9,1.2319999999999993
49000000,0,6.77,2254,tt1860242,The Highwaymen,2019,"Biography, Crime, Drama",58.0,6.9,indie,6.835,5.8,1.0350000000000001
10500000,27869129,5.917,2251,tt5592248,The Beguiled,2017,"Drama, History, Thriller",77.0,6.3,indie,6.108499999999999,7.7,-1.5915000000000008
100000000,0,6.738,2239,tt13314558,Day Shift,2022,"Action, Comedy, Fantasy",51.0,6.1,indie,6.4190000000000005,5.1,1.3190000000000008
15000000,18887953,6.6,2238,tt9243804,The Green Knight,2021,"Adventure, Drama, Fantasy",85.0,6.6,indie,6.6,8.5,-1.9000000000000004
45000000,114500000,5.716,2236,tt1711525,Office Christmas Party,2016,Comedy,42.0,5.9,indie,5.808,4.2,1.6079999999999997
100000000,75000000,6.653,2232,tt5500218,Samaritan,2022,"Action, Drama, Fantasy",45.0,5.7,indie,6.1765,4.5,1.6764999999999999
13360000,2000000,6.9,2232,tt3312830,Youth,2015,"Comedy, Drama, Music",64.0,7.3,indie,7.1,6.4,0.6999999999999993
23000000,34934009,8.078,2231,tt5580266,The Hate U Give,2018,"Crime, Drama",81.0,7.5,indie,7.789,8.1,-0.31099999999999994
0,0,6.54,2229,tt7939766,I'm Thinking of Ending Things,2020,"Drama, Thriller",78.0,6.5,indie,6.52,7.8,-1.2800000000000002
11089000,75173000,6.825,2228,tt5290524,Quo vado?,2016,Comedy,,6.7,indie,6.7625,,
40000000,0,6.872,2227,tt15326988,Ghosted,2023,"Action, Adventure, Comedy",34.0,5.8,indie,6.336,3.4,2.9360000000000004
100000000,201967521,6.5,2222,tt21235248,Ghostbusters: Frozen Empire,2024,"Adventure, Comedy, Fantasy",46.0,6.1,indie,6.3,4.6,1.7000000000000002
15000000,77239314,7.114,2213,tt27534307,Speak No Evil,2024,"Drama, Horror, Thriller",66.0,6.8,indie,6.957,6.6,0.3570000000000002
72000000,0,6.792,2212,tt14138650,The Pale Blue Eye,2022,"Crime, Horror, Mystery",56.0,6.6,indie,6.696,5.6,1.096
70000000,17752940,5.521,2202,tt2717822,Blackhat,2015,"Action, Crime, Thriller",52.0,5.5,indie,5.5105,5.2,0.3105000000000002
75000000,190304772,7.452,2199,tt6324278,Abominable,2019,"Animation, Adventure, Comedy",61.0,7.0,indie,7.226,6.1,1.1260000000000003
15000000,157209,6.263,2191,tt6259380,Code 8,2019,"Action, Crime, Drama",48.0,6.1,indie,6.1815,4.8,1.3815
5005600,0,6.594,2187,tt4547056,The Girl with All the Gifts,2016,"Action, Adventure, Drama",67.0,6.6,indie,6.5969999999999995,6.7,-0.10300000000000065
6000000,1653784,6.202,2185,tt6998518,Mandy,2018,"Action, Fantasy, Horror",83.0,6.5,indie,6.351,8.3,-1.9490000000000007
2000000,16765533,7.1,2180,tt14966898,Late Night with the Devil,2023,Horror,72.0,7.0,indie,7.05,7.2,-0.15000000000000036
33000000,49900000,6.77,2177,tt8688634,21 Bridges,2019,"Action, Adventure, Crime",51.0,6.7,indie,6.734999999999999,5.1,1.6349999999999998
10000000,51738549,4.306,2177,tt5690360,Slender Man,2018,"Horror, Mystery, Thriller",30.0,3.3,indie,3.803,3.0,0.8029999999999999
37000000,26250020,5.514,2175,tt1243974,Aloha,2015,"Comedy, Drama, Romance",40.0,5.4,indie,5.457000000000001,4.0,1.4570000000000007
22400000,12652790,7.5,2171,tt7458762,The Wolf's Call,2019,"Action, Thriller",,6.9,indie,7.2,,
40000000,0,5.975,2165,tt6111574,The Woman in the Window,2021,"Crime, Drama, Mystery",41.0,5.7,indie,5.8375,4.1,1.7375000000000007
0,10060903,7.322,2164,tt5093026,Papillon,2017,"Adventure, Biography, Crime",51.0,7.2,indie,7.261,5.1,2.1610000000000005
40000000,29900000,6.1,2164,tt2387499,Keeping Up with the Joneses,2016,"Action, Comedy",34.0,5.9,indie,6.0,3.4,2.6
0,1906640,6.662,2163,tt3758172,Jungle,2017,"Adventure, Biography, Drama",48.0,6.7,indie,6.681,4.8,1.8810000000000002
13000000,24600000,7.014,2163,tt4686844,The Death of Stalin,2017,"Comedy, Drama, History",88.0,7.3,indie,7.157,8.8,-1.6430000000000007
21000000,94019120,6.3,2154,tt2531344,Blockers,2018,"Comedy, Drama",69.0,6.2,indie,6.25,6.9,-0.6500000000000004
52000000,239000000,7.269,2153,tt2076298,Ip Man 4: The Finale,2019,"Action, Biography, Drama",62.0,7.0,indie,7.1345,6.2,0.9344999999999999
250000,0,6.017,2147,tt3118452,Circle,2015,"Drama, Horror, Mystery",,6.0,indie,6.0085,,
4000000,52425855,4.942,2127,tt3181822,The Boy Next Door,2015,Thriller,30.0,4.7,indie,4.821,3.0,1.8209999999999997
2900000,938055,6.523,2126,tt6738136,Revenge,2017,"Action, Drama, Horror",81.0,6.4,indie,6.4615,8.1,-1.6384999999999996
20000000,47347283,5.692,2115,tt4799050,Rough Night,2017,Comedy,51.0,5.2,indie,5.446,5.1,0.3460000000000001
38000000,13143056,6.832,2103,tt4971344,The Sisters Brothers,2018,"Drama, Western",78.0,6.9,indie,6.866,7.8,-0.9340000000000002
10951000,49851770,7.4,2101,tt5215952,The Wailing,2016,"Drama, Horror",81.0,7.4,indie,7.4,8.1,-0.6999999999999993
0,5261595,6.261,2101,tt2273657,True Story,2015,"Biography, Crime, Drama",50.0,6.3,indie,6.2805,5.0,1.2805
0,0,7.409,2083,tt11233960,The Unforgivable,2021,"Crime, Drama, Mystery",41.0,7.1,indie,7.2545,4.1,3.1545000000000005
0,0,7.499,2081,tt10676012,To All the Boys: Always and Forever,2021,"Comedy, Drama, Romance",65.0,6.3,indie,6.8995,6.5,0.39949999999999974
6300000,13416285,7.209,2079,tt10620868,#Alive,2020,"Action, Drama, Horror",,6.3,indie,6.7545,,
5000000,2152738,7.117,2079,tt5247022,Paterson,2016,"Comedy, Drama, Romance",90.0,7.3,indie,7.2085,9.0,-1.7915
46000000,75360860,7.899,2076,tt26446278,The Count of Monte-Cristo,2024,"Action, Adventure, Drama",75.0,7.6,indie,7.749499999999999,7.5,0.2494999999999994
10000000,44902237,5.975,2074,tt8663516,Child's Play,2019,"Drama, Horror, Sci-Fi",48.0,5.7,indie,5.8375,4.8,1.0375000000000005
5000000,45172994,5.244,2070,tt1540011,Blair Witch,2016,"Horror, Mystery, Thriller",47.0,5.0,indie,5.122,4.7,0.4219999999999997
20000000,0,5.285,2057,tt5246700,How It Ends,2018,"Action, Drama, Horror",36.0,5.1,indie,5.1925,3.6,1.5924999999999998
0,0,6.558,2055,tt11116912,Troll,2022,"Action, Adventure, Drama",62.0,5.8,indie,6.179,6.2,-0.020999999999999908
0,0,7.764,2049,tt7214954,Luck,2022,"Animation, Adventure, Comedy",48.0,6.5,indie,7.132,4.8,2.332
5000000,61768190,6.894,2046,tt3819668,Dragon Ball Z: Resurrection 'F',2015,"Animation, Action, Adventure",,7.1,indie,6.997,,
0,70018,5.732,2044,tt10539608,The Midnight Sky,2020,"Adventure, Drama, Sci-Fi",58.0,5.7,indie,5.716,5.8,-0.08399999999999963
0,0,6.857,2038,tt12783454,The Kissing Booth 3,2021,"Comedy, Romance",36.0,4.8,indie,5.8285,3.6,2.2285
20000000,111037232,6.834,2037,tt6977338,Good Boys,2019,"Adventure, Comedy",60.0,6.7,indie,6.7669999999999995,6.0,0.7669999999999995
57000000,60692022,7.861,2036,tt7504818,Ron's Gone Wrong,2021,"Animation, Adventure, Comedy",65.0,7.1,indie,7.480499999999999,6.5,0.9804999999999993
70000000,0,6.556,2034,tt2106651,Spectral,2016,"Action, Adventure, Sci-Fi",,6.3,indie,6.428,,
0,0,7.087,2028,tt9701942,Fear Street: Part Three - 1666,2021,"Horror, Mystery",68.0,6.6,indie,6.8435,6.8,0.04349999999999987
0,17325485,7.461,2022,tt6908274,Mirage,2018,"Drama, Fantasy, Mystery",,7.4,indie,7.4305,,
0,1451864,6.049,2021,tt3201640,Extinction,2018,"Action, Drama, Sci-Fi",40.0,5.8,indie,5.9245,4.0,1.9245
16000000,189086877,6.512,2020,tt13405778,Insidious: The Red Door,2023,"Horror, Mystery, Thriller",45.0,5.5,indie,6.006,4.5,1.5060000000000002
21000000,0,5.381,2018,tt7043012,Velvet Buzzsaw,2019,"Horror, Mystery, Thriller",61.0,5.7,indie,5.5405,6.1,-0.5594999999999999
9800000,2341534,6.639,2014,tt3716530,Elle,2016,"Crime, Drama, Thriller",89.0,7.1,indie,6.8695,8.9,-2.0305
4000000,64978931,8.15,2007,tt8267604,Capernaum,2018,Drama,75.0,8.4,indie,8.275,7.5,0.7750000000000004
14000000,3621046,7.255,2006,tt4005402,Colonia,2015,"Biography, Drama, History",33.0,7.0,indie,7.1274999999999995,3.3,3.8274999999999997
30000000,109573511,7.204,2004,tt2261287,Leap!,2016,"Animation, Adventure, Comedy",48.0,6.8,indie,7.002,4.8,2.202
13000000,9101546,7.405,2000,tt4540710,Miss Sloane,2016,Drama,64.0,7.5,indie,7.452500000000001,6.4,1.0525000000000002
